Address1,Address2,propertyID,listingID,propertyType,price,leasePrice,buildingType,neighbourhood,bathrooms,bedrooms,communityFeatures,nearbyAmenities,storeys,walkscore,transitscore,machineryIncluded,rentalEquipment,parkingType,majorBusinessType,minorBusinessType,totalUnits,landSize,zoningType,interiorFloorSpace,exteriorBuildingSize,franchise,buildingAmenities,buildingStyle,basementDevelopment,notificationUpdate,anchor,retailStorefront,clearCeilingHeight,hasphoto,photos,multimediaFeatures,listingVideoType,city,province,soldData,hasAlternateFeatureSheet,hasOpenHouse,hasVirtualOpenHouse,hasCMHCFTHBBanner,hasTDpreApprovalIcon,hasActiveVirtualOpenHouse,Property Type,Building Type,Community Name,Title,Annual Property Taxes,Parking Type,Time on REALTOR.ca,Above Grade,Total,Features,Building Amenities,Cooling,Heating Type,Exterior Finish,Pool Type,Community Features,Amenities Nearby,Maintenance Fees,Maintenance Management Company,Total Parking Spaces,rooms_info
#PH5 -5418 YONGE ST,"Toronto, Ontario M2N6X4",23754263,C5408470,SingleFamily,1280000.0,,Apartment,,3,4.0,SchoolBus,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,Security/Concierge,ExerciseCentre,RecreationCentre",,,no,,,,yes,21,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Willowdale West,Condominium/Strata,"$3,682 (CAD)","Underground, Visitor Parking",32 days,3.0,3,Balcony,"Storage - Locker, Party Room, Security/Concierge, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,,School Bus,"Park, Public Transit, Schools","$1,198.76 (CAD) Monthly",Brookfield Condominium Services,3.0,"{'Flat': {'Living room': '7.01 m x 3.43 m', 'Dining room': '4.01 m x 2.76 m', 'Kitchen': '3.53 m x 2.64 m', 'Bedroom': '4.75 m x 3.4 m', 'Bedroom 2': '3.5 m x 2.72 m', 'Bedroom 3': '3.3 m x 2.82 m', 'Family room': '3.98 m x 3.02 m', 'Laundry room': '1.98 m x 1.52 m'}}"
#1101 -942 YONGE ST,"Toronto, Ontario M4W3S8",23825889,C5432466,SingleFamily,995000.0,,Apartment,,2,2.0,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,27,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Annex,Condominium/Strata,"$3,800.50 (CAD)","Underground, Visitor Parking",6 days,2.0,2,Ravine,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit","$1,079.44 (CAD) Monthly",360 Community Management Ltd.,1.0,"{'Main level': {'Foyer': '4.78 m x 1.83 m', 'Living room': '3.94 m x 3.86 m', 'Solarium': '3.02 m x 3.02 m', 'Dining room': '3.53 m x 2.69 m', 'Kitchen': '2.87 m x 2.26 m', 'Primary Bedroom': '4.24 m x 3.3 m', 'Bedroom 2': '3.18 m x 2.77 m', 'Laundry room': '2.49 m x 1.4 m'}}"
#4803 -38 WIDMER ST,"Toronto, Ontario M5V2E9",23792112,C5420863,SingleFamily,855000.0,,Apartment,,1,1.0,CommunityCentre,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,20,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Waterfront Communities C1,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",19 days,1.0,1,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,"Indoor pool, Outdoor pool",Community Centre,"Park, Public Transit, Schools",$306.32 (CAD) Monthly,Tbd,,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available'}}"
#107 -1700 EGLINTON AVE E,"Toronto, Ontario M4A2X4",23831174,C5434135,SingleFamily,478000.0,,Apartment,,1,1.0,,,,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,21,Video,,Toronto,Ontario,no,no,no,no,yes,no,no,Single Family,Apartment,Victoria Village,Condominium/Strata,"$1,154.81 (CAD)","Underground, Visitor Parking",5 days,1.0,1,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",Outdoor pool,,,$547.61 (CAD) Monthly,Crossbridge Condominium Services Ltd.,1.0,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available'}}"
##69 -1209 QUEEN ST E,"Toronto, Ontario M4M3H4",23769086,E5413365,SingleFamily,799000.0,,Row/Townhouse,,2,3.0,,"Hospital,Park,PublicTransit,Schools",3.0,,,,,"Underground,VisitorParking",,,,,,,,,PartyRoom,,,no,,,,yes,40,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,South Riverdale,Condominium/Strata,"$2,327.96 (CAD)","Underground, Visitor Parking",27 days,3.0,2,Balcony,Party Room,Wall unit,Baseboard heaters (Electric),Brick,,,"Hospital, Park, Public Transit, Schools",$765 (CAD) Monthly,Royale Grande Property,1.0,"{'Main level': {'Living room': '6.6 m x 4.4 m', 'Dining room': '6.6 m x 3.8 m', 'Kitchen': '3.8 m x 2.85 m'}, 'Second level': {'Primary Bedroom': '3.8 m x 3.3 m'}, 'Lower level': {'Bedroom 3': '3.8 m x 4.4 m'}, 'Upper Level': {'Bedroom 2': '3.8 m x 4.4 m'}}"
#2713 -30 SHORE BREEZE DR,"Toronto, Ontario M8V1A1",23822260,W5431144,SingleFamily,769000.0,,Apartment,,1,2.0,,"Marina,Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,26,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mimico,Condominium/Strata,"$2,630.71 (CAD)","Underground, Visitor Parking",9 days,2.0,1,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,,"Marina, Park, Public Transit",$512 (CAD) Monthly,Crossbridge Condominium Services,1.0,"{'Flat': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available'}}"
59 ANNIE CRAIG Drive Unit# 306,"Toronto, Ontario M8V0C4",23774064,40181421,SingleFamily,600888.0,,Apartment,,1,1.0,,"Airport,Beach,Marina,Park,PlaceofWorship,PublicTransit,Schools",1.0,,,,,"Underground,None",,,0.0,,,,,,"ExerciseCentre,PartyRoom",Attached,,no,,,,yes,30,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,,Condominium,,"Underground, None",25 days,1.0,1,"Southern exposure, Park/reserve, Beach, Balcony, Automatic Garage Door Opener","Exercise Centre, Party Room",Central air conditioning,"Forced air, (Natural gas)",Concrete,,,"Airport, Beach, Marina, Park, Place of Worship, Public Transit, Schools",$384.15 (CAD) Monthly,,1.0,"{'Main level': {'Dining room': '3.45 m x 3.96 m', '4pc Bathroom': 'Measurements not available', 'Primary Bedroom': '3.56 m x 2.64 m', 'Living room': '3.45 m x 3.96 m', 'Kitchen': '2.46 m x 2.46 m'}}"
#2401 -25 GRENVILLE ST,"Toronto, Ontario M4Y2X5",23802858,C5424453,SingleFamily,585000.0,,Apartment,,1,2.0,CommunityCentre,"Hospital,PublicTransit,Schools",,,,,,VisitorParking,,,,,,,,,"Security/Concierge,PartyRoom,Sauna",,,no,,,,yes,21,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bay Street Corridor,Condominium/Strata,"$1,895.08 (CAD)",Visitor Parking,16 days,1.0,1,,"Security/Concierge, Party Room, Sauna",Central air conditioning,Forced air (Natural gas),Brick,,Community Centre,"Hospital, Public Transit, Schools",$770 (CAD) Monthly,First Service Residential,,"{'Flat': {'Kitchen': '2.74 m x 2.44 m', 'Living room': '5.08 m x 3.73 m', 'Dining room': '5.08 m x 3.73 m', 'Bedroom': '3.81 m x 3.12 m', 'Solarium': '3.73 m x 1.52 m'}}"
#529 -5 MARINE PARADE DR,"Toronto, Ontario M8V4B4",23763679,W5411741,SingleFamily,669000.0,,Apartment,,1,1.0,,,,,,,,Underground,,,,,,,,,Storage-Locker,,,no,,,,yes,34,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mimico,Condominium/Strata,"$1,924.69 (CAD)",Underground,29 days,1.0,1,Balcony,Storage - Locker,Central air conditioning,Forced air (Natural gas),Brick,,,,$575 (CAD) Monthly,Cross Bridge Condominium,1.0,"{'Main level': {'Living room': '4.11 m x 5.18 m', 'Dining room': '4.11 m x 5.18 m', 'Primary Bedroom': '3.26 m x 3.81 m', 'Kitchen': '2.5 m x 2.8 m'}}"
#717W -36 LISGAR ST,"Toronto, Ontario M6O0J7",23766213,C5412476,SingleFamily,520000.0,,Apartment,,1,2.0,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,ExerciseCentre",,,no,,,,yes,38,Video,Matterport,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Little Portugal,Condominium/Strata,"$1,784.16 (CAD)","Underground, Visitor Parking",27 days,1.0,1,Balcony,"Storage - Locker, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit",$482.65 (CAD) Monthly,Del Property Management 461-538-7328,1.0,"{'Flat': {'Living room': '2.6 m x 3.12 m', 'Dining room': '3.51 m x 4.6 m', 'Kitchen': '4.4 m x 3.37 m', 'Bedroom': '2.53 m x 2.69 m'}}"
#213 -55 MERCHANTS' WHARF WAY,"Toronto, Ontario M5A0P2",23758285,C5409639,SingleFamily,629000.0,,Apartment,,1,1.0,CommunityCentre,PublicTransit,,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,14,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Waterfront Communities C8,Condominium/Strata,"$2,217.98 (CAD)",Underground,31 days,1.0,1,Balcony,"Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,Community Centre,Public Transit,$444.77 (CAD) Monthly,Del Property Management,,"{'Flat': {'Kitchen': '2.77 m x 4.15 m', 'Living room': '3.02 m x 3.44 m', 'Primary Bedroom': '2.47 m x 3.14 m', 'Foyer': '1.65 m x 1.83 m'}}"
#2802 -33 EMPRESS AVE,"Toronto, Ontario M2N6Y7",23777398,C5415924,SingleFamily,1288000.0,,Apartment,,2,3.0,CommunityCentre,"Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,22,Video,Vimeo,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Willowdale East,Condominium/Strata,"$3,959.37 (CAD)","Underground, Visitor Parking",24 days,2.0,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,Community Centre,"Park, Public Transit, Schools",$929.66 (CAD) Monthly,Cross Bridge Condominium Services,1.0,"{'Flat': {'Living room': '3.35 m x 5.48 m', 'Dining room': '3.35 m x 5.48 m', 'Kitchen': '4.6 m x 2.54 m', 'Primary Bedroom': '4.78 m x 3.05 m', 'Bedroom 2': '4.12 m x 2.84 m', 'Den': '3.05 m x 3 m'}}"
#1310 -155 LEGION RD N,"Toronto, Ontario M8Y0A7",23829383,W5433468,SingleFamily,609888.0,,Apartment,,2,1.0,,PublicTransit,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,40,"Video,FloorPlan",iGuide,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Mimico,Condominium/Strata,"$1,979.69 (CAD)",Underground,5 days,1.0,2,Balcony,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,,Public Transit,$710.97 (CAD) Monthly,Maple Ridge Property Management 905-507-6726,1.0,"{'Main level': {'Living room': '2.3 m x 5.23 m', 'Dining room': '2.3 m x 5.23 m', 'Kitchen': '2.44 m x 4.88 m'}, 'Second level': {'Primary Bedroom': '4.77 m x 3.25 m'}}"
#302 -100 CANYON AVE,"Toronto, Ontario M3H5T9",23825172,C5432231,SingleFamily,621000.0,,Apartment,,2,3.0,SchoolBus,"PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,40,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Bathurst Manor,Condominium/Strata,"$1,721 (CAD)","Underground, Visitor Parking",7 days,2.0,2,Balcony,"Storage - Locker, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Indoor pool,School Bus,"Public Transit, Schools","$1,072 (CAD) Monthly",Del Property Management,2.0,"{'Flat': {'Living room': '5.4 m x 3.8 m', 'Dining room': '3.3 m x 2.7 m', 'Den': '2.5 m x 2.5 m', 'Kitchen': '4.6 m x 2.5 m', 'Primary Bedroom': '4.4 m x 3.5 m', 'Bedroom 2': '3.73 m x 2.96 m'}}"
#1403 -330 ALTON TOWERS CIRC,"Toronto, Ontario M1V5H3",23806160,E5425808,SingleFamily,600000.0,,Apartment,,2,3.0,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,20,Brochure,,Toronto,Ontario,no,no,no,no,yes,no,no,Single Family,Apartment,Milliken,Condominium/Strata,"$1,571.22 (CAD)",Underground,14 days,2.0,2,,,Central air conditioning,Forced air (Natural gas),Concrete,,,,$892.53 (CAD) Monthly,First Service Residential 416-299-6786,1.0,{}
#205 -5580 SHEPPARD AVE E,"Toronto, Ontario M1B2L3",23810593,E5427206,SingleFamily,435000.0,,Apartment,,1,3.0,,,,,,,,"Underground,VisitorParking",,,,,,,,,Storage-Locker,,,no,,,,yes,12,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Malvern,Condominium/Strata,"$1,057.06 (CAD)","Underground, Visitor Parking",12 days,3.0,1,Balcony,Storage - Locker,,Baseboard heaters (Electric),Brick,,,,$715.98 (CAD) Monthly,Taft Management Inc. 416-482-8001,1.0,"{'Ground level': {'Living room': '5.4 m x 4.39 m', 'Dining room': '5.4 m x 4.39 m', 'Kitchen': '3.85 m x 2.41 m', 'Primary Bedroom': '4.04 m x 3.5 m', 'Bedroom': '4.21 m x 2.03 m'}}"
#715E -36 LISGAR ST,"Toronto, Ontario M6J3G2",23812602,C5427709,SingleFamily,610000.0,,Apartment,,1,2.0,,,,,,,,Underground,,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,32,Video,Matterport,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Niagara,Condominium/Strata,"$2,107.90 (CAD)",Underground,12 days,2.0,1,,"Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Heat Pump (Natural gas),"Brick, Concrete",,,,$590.24 (CAD) Monthly,Del Property Management,1.0,"{'Flat': {'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available', 'Bathroom': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Living room': 'Measurements not available'}}"
#TH8 -35 BIRCHCLIFF AVE,"Toronto, Ontario M1N3C5",23801763,E5424325,SingleFamily,1199990.0,,Row/Townhouse,,2,2.0,,"Park,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,Storage-Locker,,,no,,,,yes,6,no,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Birchcliffe-Cliffside,Condominium/Strata,$0 (CAD),"Underground, Visitor Parking",16 days,2.0,2,,Storage - Locker,Central air conditioning,Heat Pump,,,,"Park, Schools",$253.70 (CAD) Monthly,First Residential,1.0,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available'}, 'Ground level': {'Primary Bedroom': 'Measurements not available', 'Bedroom 2': 'Measurements not available'}}"
#4001 -403 CHURCH ST,"Toronto, Ontario M5B1L6",23834630,C5435395,SingleFamily,795000.0,,Apartment,,1,2.0,,"Hospital,Park,Schools",,,,,,Underground,,,,,,,,,"Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,24,Video,,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,697.92 (CAD)",Underground,4 days,1.0,1,Balcony,"Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Park, Schools",$382.03 (CAD) Monthly,First Service Residential,,"{'Main level': {'Living room': 'Measurements not available', 'Dining room': 'Measurements not available', 'Kitchen': 'Measurements not available', 'Bedroom': 'Measurements not available', 'Den': 'Measurements not available', 'Bathroom': 'Measurements not available'}}"
#404 -115 RICHMOND ST E,"Toronto, Ontario M5C3H6",23824652,C5432047,SingleFamily,599000.0,,Apartment,,1,1.0,,"Hospital,Park,PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,Security/Concierge,ExerciseCentre",,,no,,,,yes,19,no,,Toronto,Ontario,no,yes,yes,no,yes,no,no,Single Family,Apartment,Church-Yonge Corridor,Condominium/Strata,"$2,144.65 (CAD)","Underground, Visitor Parking",7 days,1.0,1,Balcony,"Storage - Locker, Party Room, Security/Concierge, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Hospital, Park, Public Transit, Schools",$620.33 (CAD) Monthly,First Service Residential,1.0,"{'Flat': {'Living room': '5.25 m x 2.94 m', 'Dining room': '5.25 m x 2.94 m', 'Kitchen': '3.01 m x 2.78 m', 'Primary Bedroom': '3.68 m x 2.78 m', 'Foyer': '3 m x 1.45 m'}}"
#1403 -1105 LESLIE ST,"Toronto, Ontario M3C4G9",23810480,C5427052,SingleFamily,999000.0,,Apartment,,2,2.0,,,,,,,,Underground,,,,,,,,,"Storage-Locker,CarWash,Security/Concierge,PartyRoom,ExerciseCentre,RecreationCentre",,,no,,,,yes,33,"Video,Brochure",Matterport,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Apartment,Banbury-Don Mills,Condominium/Strata,"$3,311.69 (CAD)",Underground,12 days,2.0,2,Balcony,"Storage - Locker, Car Wash, Security/Concierge, Party Room, Exercise Centre, Recreation Centre",Central air conditioning,Forced air (Natural gas),Brick,,,,"$1,115 (CAD) Monthly",Crossbridge Condominium Services Ltd,2.0,"{'Main level': {'Living room': '3.23 m x 5.16 m', 'Dining room': '2.78 m x 5.11 m', 'Bedroom 2': '3.06 m x 3.7 m', 'Foyer': '3.1 m x 3.02 m', 'Bathroom': '3.26 m x 3.04 m', 'Other': '1.87 m x 1.49 m', 'Primary Bedroom': '6.52 m x 3.3 m', 'Kitchen': '5.06 m x 2.77 m', 'Laundry room': '0.95 m x 2.01 m'}, 'Second level': {'Bathroom': '2.97 m x 1.68 m'}}"
#1505 -3151 BRIDLETOWNE CIRC,"Toronto, Ontario M1W2T1",23830336,E5433759,SingleFamily,550000.0,,Apartment,,2,3.0,,,,,,,,Underground,,,,,,,,,,,,no,,,,yes,27,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,L'Amoreaux,Condominium/Strata,"$1,685.18 (CAD)",Underground,5 days,3.0,2,Balcony,,Central air conditioning,Forced air (Natural gas),Brick,,,,"$1,255 (CAD) Monthly",Del Property Management,3.0,"{'Main level': {'Living room': '8.7 m x 4 m', 'Dining room': '4.6 m x 3.6 m', 'Kitchen': '4.5 m x 2.5 m', 'Primary Bedroom': '5 m x 4 m', 'Bedroom 2': '4.9 m x 3.8 m', 'Bedroom 3': '4.3 m x 3.3 m', 'Foyer': 'Measurements not available'}}"
#1107 -388 BLOOR ST E,"Toronto, Ontario M4W3W9",23817792,C5429669,SingleFamily,539900.0,,Apartment,,1,1.0,,"Park,PublicTransit",,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,Security/Concierge,PartyRoom,ExerciseCentre",,,no,,,,yes,17,"Video,FloorPlan",Realvision,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Rosedale-Moore Park,Condominium/Strata,"$1,686.39 (CAD)","Underground, Visitor Parking",10 days,1.0,1,"Ravine, Balcony","Storage - Locker, Security/Concierge, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,"Park, Public Transit",$901.30 (CAD) Monthly,Crossbridge Condominium Services,1.0,"{'Main level': {'Foyer': 'Measurements not available', 'Kitchen': '2.5 m x 3.1 m', 'Living room': '5.7 m x 3.1 m', 'Dining room': '5.7 m x 3.1 m', 'Primary Bedroom': '4.1 m x 2.9 m'}}"
#1102 -1131 STEELES AVE W,"Toronto, Ontario M2R3W8",23787103,C5419290,SingleFamily,711002.0,,Apartment,,2,2.0,PetsnotAllowed,,,,,,,"Underground,VisitorParking",,,,,,,,,"Security/Concierge,Sauna,ExerciseCentre",,,no,,,,yes,29,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Westminster-Branson,Condominium/Strata,"$2,107.99 (CAD)","Underground, Visitor Parking",20 days,2.0,2,,"Security/Concierge, Sauna, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,Outdoor pool,Pets not Allowed,,"$1,014.61 (CAD) Monthly",Crossbridge Condominium Services-416-739-0005,1.0,"{'Flat': {'Living room': '5.18 m x 8.53 m', 'Dining room': '3.05 m x 3.65 m', 'Kitchen': '2.44 m x 5.55 m', 'Eating area': 'Measurements not available', 'Primary Bedroom': '3.32 m x 5.58 m', 'Bedroom 2': '2.44 m x 4.27 m', 'Laundry room': 'Measurements not available'}}"
#207 -3088 KENNEDY RD,"Toronto, Ontario M1V5M4",23801755,E5424265,SingleFamily,399800.0,,Apartment,,2,2.0,PetsnotAllowed,,,,,,,"Underground,VisitorParking",,,,,,,,,"CarWash,PartyRoom,ExerciseCentre",,,no,,,,yes,40,Video,Matterport,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Steeles,Condominium/Strata,"$1,356.45 (CAD)","Underground, Visitor Parking",16 days,2.0,2,,"Car Wash, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),"Brick, Concrete",,Pets not Allowed,,"$1,066.92 (CAD) Monthly",Comfield Management,1.0,"{'Flat': {'Living room': '4.48 m x 3.18 m', 'Dining room': 'Measurements not available', 'Kitchen': '2.46 m x 2.4 m', 'Primary Bedroom': '3.02 m x 2.25 m', 'Bedroom 2': '3.12 m x 2.85 m', 'Laundry room': 'Measurements not available'}}"
#1005 -100 LEEWARD GLWY,"Toronto, Ontario M3C2Z1",23796208,C5422260,SingleFamily,460000.0,,Apartment,,1,2.0,SchoolBus,"PublicTransit,Schools",,,,,,"Underground,VisitorParking",,,,,,,,,"Sauna,Security/Concierge,ExerciseCentre",,,no,,,,yes,24,Video,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Apartment,Flemingdon Park,Condominium/Strata,$959.29 (CAD),"Underground, Visitor Parking",18 days,2.0,1,,"Sauna, Security/Concierge, Exercise Centre",,Baseboard heaters (Natural gas),Brick,Indoor pool,School Bus,"Public Transit, Schools",$578.89 (CAD) Monthly,Ladian Harris Management Company,1.0,"{'Flat': {'Living room': '5.81 m x 3.45 m', 'Dining room': '2.3 m x 2.6 m', 'Kitchen': '3.15 m x 2.5 m', 'Primary Bedroom': '3.98 m x 2.6 m', 'Bedroom 2': '3.45 m x 3.3 m', 'Foyer': 'Measurements not available'}}"
#70 -6415 FINCH AVE W,"Toronto, Ontario M9V1T3",23787347,W5419378,SingleFamily,699999.0,,Row/Townhouse,,2,4.0,,PublicTransit,,,,,,"Garage,VisitorParking",,,,,,,,,,,Apartmentinbasement,no,,,,yes,30,no,,Toronto,Ontario,no,yes,no,no,yes,no,no,Single Family,Row / Townhouse,Mount Olive-Silverstone-Jamestown,Condominium/Strata,"$1,820.82 (CAD)","Garage, Visitor Parking",20 days,3.0,2,,,Central air conditioning,Forced air (Natural gas),Brick,,,Public Transit,$462 (CAD) Monthly,Pro Active Management,2.0,"{'Main level': {'Kitchen': '5.19 m x 4.85 m', 'Dining room': '5.19 m x 4.85 m'}, 'Second level': {'Primary Bedroom': '4.44 m x 3 m'}, 'Third level': {'Bedroom 2': '4.5 m x 2.52 m', 'Bedroom 3': '2.76 m x 2.52 m'}, 'Basement': {'Kitchen': '5.19 m x 4.85 m', 'Bedroom 4': '5.19 m x 4.85 m'}, 'Ground level': {'Foyer': '2.43 m x 1.91 m'}, 'In between': {'Living room': '5.19 m x 3.92 m'}}"
#TH01 -29 SINGER CRT,"Toronto, Ontario M2K0B3",23808081,C5426327,SingleFamily,899900.0,,Row/Townhouse,,3,2.0,,PublicTransit,2.0,,,,,"Underground,VisitorParking",,,,,,,,,"Storage-Locker,PartyRoom,ExerciseCentre",,,no,,,,yes,24,"Video,Photos",,Toronto,Ontario,no,yes,no,no,no,no,no,Single Family,Row / Townhouse,Bayview Village,Condominium/Strata,"$3,727.18 (CAD)","Underground, Visitor Parking",13 days,2.0,3,,"Storage - Locker, Party Room, Exercise Centre",Central air conditioning,Forced air (Natural gas),Concrete,,,Public Transit,$967.30 (CAD) Monthly,Brookfield Property,1.0,"{'Second level': {'Den': '4.57 m x 2.48 m', 'Primary Bedroom': '3.78 m x 2.69 m', 'Bedroom 2': '2.97 m x 2.74 m'}, 'Ground level': {'Living room': '3.17 m x 3.09 m', 'Dining room': '3.04 m x 2.66 m', 'Kitchen': '3.12 m x 4.72 m'}}"
